rec_id_l,given_name,surname,street_number_l,address_1_l,address_2_l,suburb_l,postcode_l,state_l,date_of_birth_l,soc_sec_id_l,rec_id_r,street_number_r,address_1_r,address_2_r,suburb_r,postcode_r,state_r,date_of_birth_r,soc_sec_id_r,surname_l,date_of_birth,surname_r,given_name_l,postcode,given_name_r,suburb,soc_sec_id,true_match,jaro_winkler_given_name,jaro_winkler_surname,levenshtein_given_name,levenshtein_surname,full_name_similarity,dob_l_dt,dob_r_dt,dob_exact_match,dob_year_match,dob_month_match,dob_day_diff,postcode_exact_match,suburb_exact_match,state_exact_match,address_similarity,soc_sec_exact_match,name_and_dob_score,address_score,ml_match_probability
rec-4053-org,sebastian,,10.0,mcintyre street,,molong,2061.0,qld,,4712894.0,rec-4053-dup-0,10.0,mcintyre street,,molong,2061.0,qld,,4712894.0,doody,1970-01-01,doodhy,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-3332-org,lily,,12.0,majura avenue,lambton denture clinic,geelong west,6056.0,qld,,7967866.0,rec-3332-dup-0,12.0,majuraavenue,lambton denture clinic,geelong west,6056.0,qld,,7967866.0,chabrel,1970-01-01,chab rel,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,0.9846153846153847,1,0.49166666666666664,1.0,1.0
rec-2023-org,krystin,,6.0,james scott close,chateau royal,ashfield,2145.0,vic,,1694043.0,rec-2023-dup-0,16.0,james sctit close,chateau royal,ashfield,2154.0,vic,,1694043.0,pulvirenti,1970-01-01,pulviernti,,,,,,1,1.0,0.98,1.0,0.8,0.9857142857142858,,,0,0,0,999.0,0,1,1,0.9514705882352941,1,0.4928571428571429,0.6666666666666666,1.0
rec-2399-org,kalli,,23.0,fellows street,ardmona,claremont meadows,5041.0,nsw,,9768941.0,rec-2399-dup-0,23.0,fellows street,ardmona,claremont meadows,5041.0,nsw,,9768941.0,houldsworth,1970-01-01,houldsworh,,,,,,1,1.0,0.9818181818181818,1.0,0.9090909090909091,0.9866666666666667,,,0,0,0,999.0,1,1,1,1.0,1,0.49333333333333335,1.0,1.0
rec-4117-org,jaimee,,5.0,cobbadah street,grand central,chevron island,2620.0,nsw,,9646957.0,rec-4117-dup-0,5.0,cobbadah stvreet,grandcetnral,chevron island,2620.0,nsw,,9646957.0,beams,1970-01-01,bems,,,,,,1,1.0,0.9466666666666665,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,0.9874999999999999,1,0.4888888888888889,1.0,1.0
rec-914-org,dylan,,6.0,ellerston avenue,rowethorpe,como,3824.0,vic,,4996805.0,rec-914-dup-0,6.0,ellerston avenue,,como,3824.0,vic,,4996805.0,szmeja,1970-01-01,szmrja,,,,,,1,1.0,0.9222222222222223,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,1,1,1,1.0,1,0.48,1.0,1.0
rec-2063-org,maya,,11.0,tucana street,bombowlee,dianella,2795.0,nsw,,2732680.0,rec-2063-dup-0,11.0,tucana steeet,bombowlee,dianella,2795.0,nsw,,2732680.0,coffey,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.88,,,0,0,0,999.0,1,1,1,0.9692307692307692,1,0.44,1.0,1.0
rec-2836-org,joe,,4.0,towers place,hybernia park,coolaroo,2066.0,vic,,1899363.0,rec-2836-dup-0,5.0,towers place,hyberni apark,coolaroo,2066.0,vic,,1899363.0,white,1970-01-01,whitle,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-1035-org,emiily,,12.0,mokoan place,rosetta village,balwyn north,3551.0,vic,,3440031.0,rec-1035-dup-0,12.0,mokoan place,rosettzv illage,balwyn north,3551.0,vic,,3440031.0,campbell,1970-01-01,cambell,,,,,,1,1.0,0.9708333333333333,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,1.0,1,0.49166666666666664,1.0,1.0
rec-4411-org,montanna,,224.0,totterdell street,quarter deck,toorak,3024.0,qld,,7774754.0,rec-4411-dup-0,224.0,totterdell street,quarter deck,toorak,3024.0,qld,,7774754.0,dicks,1970-01-01,dickjs,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-4559-org,ryan,,19.0,wilkins street,logancrail,banksia,4064.0,sa,,7368589.0,rec-4559-dup-0,19.0,wilkins street,logancrail,banksia,4064.0,sa,,7368589.0,white,1970-01-01,whie,,,,,,1,1.0,0.9533333333333333,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,1.0,1,0.4888888888888889,1.0,1.0
rec-1412-org,anthea,,16.0,kelleway avenue,rydal bank,concord,3196.0,qld,,2137596.0,rec-1412-dup-0,16.0,kelleway avenue,rydal bank,concord,3196.0,qld,,2137596.0,nguyen,1970-01-01,nguywn,,,,,,1,1.0,0.9333333333333333,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,1,1,1,1.0,1,0.48,1.0,1.0
rec-3817-org,jared,,9.0,woolner circuit,beachwood,page,3309.0,nsw,,5818690.0,rec-3817-dup-0,9.0,woolner circuit,beachwood,pagw,3309.0,nsw,,5818690.0,mason,1970-01-01,masonr,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,0,1,1.0,1,0.49,0.6666666666666666,1.0
rec-4510-org,noah,,804.0,caladenia street,sec 437,molong,2119.0,wa,,9864936.0,rec-4510-dup-0,804.0,caladenia street,sec 437,molong,2119.0,wa,,9864936.0,white,1970-01-01,whiet,,,,,,1,1.0,0.9533333333333333,1.0,0.6,0.9777777777777777,,,0,0,0,999.0,1,1,1,1.0,1,0.4888888888888889,1.0,1.0
rec-443-org,olivia,,7.0,frater crescent,waterdale,marmion,3185.0,qld,,8833281.0,rec-443-dup-0,7.0,frater crescent,waterdale,marmion,3185.0,qld,,8833281.0,matthews,1970-01-01,lavel,,,,,,1,1.0,0.5499999999999999,1.0,0.25,0.8333333333333334,,,0,0,0,999.0,1,1,1,1.0,1,0.4166666666666667,1.0,1.0
rec-1592-org,karli,,85.0,burdekin avenue,brambletye vinyard,surry hills,2118.0,vic,,4423725.0,rec-1592-dup-0,58.0,burdekin avenue,brambletye vinyard,,2118.0,vic,,4423725.0,campbell,1970-01-01,campbzell,,,,,,1,1.0,0.9777777777777777,1.0,0.8888888888888888,0.9846153846153847,,,0,0,0,999.0,1,0,1,1.0,1,0.49230769230769234,0.6666666666666666,1.0
rec-1215-org,isabella,,7.0,pither close,haigh park,ringwood,2256.0,vic,,9089145.0,rec-1215-dup-0,7.0,pither close,haigh park,ringwood,2256.0,vic,,9089145.0,grimm,1970-01-01,grimum,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-3444-org,tenille,,15.0,mcwhae circuit,trail view,orange,3128.0,nsw,,6908407.0,rec-3444-dup-0,,mcwhae crcuit,trail vview,orange,3128.0,,,6908407.0,heron,1970-01-01,hick,,,,,,1,1.0,0.48333333333333334,1.0,0.19999999999999996,0.836111111111111,,,0,0,0,999.0,1,1,0,0.9549450549450549,1,0.4180555555555555,0.6666666666666666,0.99
rec-4959-org,jessica,,50.0,limestone avenue,jinchilla,lavington,4519.0,qld,,3705755.0,rec-4959-dup-0,,limestone avenue,jinchulla,lavington,4519.0,qld,,3705755.0,kusel,1970-01-01,kusdek,,,,,,1,1.0,0.8755555555555556,1.0,0.6666666666666667,0.9377777777777778,,,0,0,0,999.0,1,1,1,1.0,1,0.4688888888888889,1.0,1.0
rec-139-org,holly,,3.0,heagney crescent,winter park,devonport,2546.0,qld,,5260793.0,rec-139-dup-0,56.0,heagney crescent,winter park,devonport,2546.0,qld,,5260793.0,rieman,1970-01-01,sherrqiff,,,,,,1,1.0,0.35185185185185186,1.0,0.11111111111111116,0.6985347985347986,,,0,0,0,999.0,1,1,1,1.0,1,0.3492673992673993,1.0,1.0
rec-2073-org,hayley,,59.0,,delicate nobby street,deniliquin,5031.0,qld,,1276506.0,rec-2073-dup-0,59.0,,delicate nobby street,,5031.0,qld,,1276506.0,dolan,1970-01-01,doaln,,,,,,1,1.0,0.9466666666666665,1.0,0.6,0.9777777777777777,,,0,0,0,999.0,1,0,1,0.0,1,0.4888888888888889,0.6666666666666666,0.99
rec-3322-org,harrison,,31.0,northbourne avenue,,bacchus marsh,2138.0,vic,,1060187.0,rec-3322-dup-0,31.0,northbourne avenue,,bacchus marsh,2138.0,vic,,1060187.0,matthews,1970-01-01,mattzhews,,,,,,1,1.0,0.9777777777777777,1.0,0.8888888888888888,0.9846153846153847,,,0,0,0,999.0,1,1,1,1.0,1,0.49230769230769234,1.0,1.0
rec-3323-org,bailee,,18.0,bavin street,sun city tourist park,safety beach,6076.0,nsw,,4201824.0,rec-3323-dup-0,18.0,bavin atreet,sun city tourist park,safety beach,6076.0,nsw,,4201844.0,vearing,1970-01-01,vearifng,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,0.9666666666666666,0,0.49166666666666664,1.0,1.0
rec-1748-org,mhary,,12.0,bradfield street,hollybrooke,woodlands,3280.0,vic,,2523448.0,rec-1748-dup-0,12.0,bradfield street,,woodlands,3280.0,vic,,5560844.0,rundle,1970-01-01,rnudle,,,,,,1,1.0,0.9500000000000001,1.0,0.6666666666666667,0.98,,,0,0,0,999.0,1,1,1,1.0,0,0.49,1.0,1.0
rec-269-org,summer,,1.0,uriarra road,tesbury,kurri kurri,2333.0,qld,,6523096.0,rec-269-dup-0,1.0,uriarra road,tesbury,kurri jurri,2333.0,qld,,6523096.0,deleon,1970-01-01,delen,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,0,1,1.0,1,0.49,0.6666666666666666,1.0
rec-3944-org,kyle,,26.0,spofforth street,pinecroft,clearview,3187.0,nsw,,1796923.0,rec-3944-dup-0,26.0,spofforth street,pinecroft,clearview,3187.0,nsw,,1796923.0,candida,1970-01-01,candivda,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,1.0,1,0.49166666666666664,1.0,1.0
rec-4896-org,phoebe,,,gara place,hse 4,collie,7113.0,nsw,,8345956.0,rec-4896-dup-0,,gara pkace,hse 4,collie,7113.0,nsw,,8345956.0,melham,,melhm a,,,,,,1,1.0,0.9380952380952381,1.0,0.5714285714285714,0.9618181818181818,,,0,0,0,999.0,1,1,1,0.96,1,0.4809090909090909,1.0,1.0
rec-4601-org,taliah,,17.0,,glenview,north turramurra,5540.0,nsw,,7724515.0,rec-4601-dup-0,17.0,,glenview,north turramurra,5540.0,nsw,,7724515.0,pascoe,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.88,,,0,0,0,999.0,1,1,1,0.0,1,0.44,1.0,1.0
rec-166-org,robert,,22.0,barlow street,fred lean hostel,dickson,6152.0,nsw,,9527501.0,rec-166-dup-0,22.0,barlow street,fred lean hostel,dickson,6152.0,nws,,9527501.0,nguyen,1970-01-01,ngudn,,,,,,1,1.0,0.8755555555555556,1.0,0.6666666666666667,0.9377777777777778,,,0,0,0,999.0,1,1,0,1.0,1,0.4688888888888889,0.6666666666666666,1.0
rec-4135-org,simone,,105.0,lambrigg street,rowethorpe,kirribilli,2765.0,nsw,,6453396.0,rec-4135-dup-0,105.0,lambriggstreet,,kirribilli,2765.0,nsw,,6453396.0,meaney,1970-01-01,clarke,,,,,,1,1.0,0.5555555555555555,1.0,0.16666666666666663,0.6777777777777777,,,0,0,0,999.0,1,1,1,0.9866666666666667,1,0.33888888888888885,1.0,1.0
rec-424-org,nicholas,,25.0,kambah vlge,casuarina shoppingsqre,fish creek,3585.0,nsw,,8589026.0,rec-424-dup-0,25.0,kambah vlge,casuarina sh oppingsqre,fish creek,3585.0,nsw,,8589026.0,george,1970-01-01,scantlebury,,,,,,1,1.0,0.41919191919191917,1.0,0.09090909090909094,0.6666666666666666,,,0,0,0,999.0,1,1,1,1.0,1,0.3333333333333333,1.0,1.0
rec-1454-org,sebastian,,129.0,carstensz street,belgravia,cherrybrook,2479.0,vic,,5979503.0,rec-1454-dup-0,192.0,carstensz street,,cherrybrook,2479.0,vic,,5979503.0,papageorgiou,1970-01-01,papagfeorgiou,,,,,,1,1.0,0.9846153846153847,1.0,0.9230769230769231,0.9882352941176471,,,0,0,0,999.0,1,1,1,1.0,1,0.49411764705882355,1.0,1.0
rec-670-org,jasmyn,,101.0,kingsmill street,euroka,coonabarabran,3194.0,nsw,,3041267.0,rec-670-dup-0,101.0,kingsmill street,euroka,coonabaarbran,3149.0,nsw,,3041267.0,simmonds,1970-01-01,simmomnds,,,,,,1,1.0,0.9777777777777777,1.0,0.8888888888888888,0.9846153846153847,,,0,0,0,999.0,0,0,1,1.0,1,0.49230769230769234,0.3333333333333333,0.99
rec-4345-org,tyler,,4.0,blackburn street,henry kendall bayside,ivanhoe,4221.0,vic,,8405094.0,rec-4345-dup-0,4.0,blackburn street,henry kendlal bayside,ivanhoe,4221.0,vic,,8405094.0,pascoe,1970-01-01,pasoce,,,,,,1,1.0,0.9611111111111111,1.0,0.6666666666666667,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-3192-org,emiily,,19.0,bagshaw place,legacy units,hopefield,2705.0,tas,,7815080.0,rec-3192-dup-0,19.0,bagshaw place,legacy units,hopefield,2705.0,tas,,7815080.0,dolan,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.888888888888889,,,0,0,0,999.0,1,1,1,1.0,1,0.4444444444444445,1.0,1.0
rec-28-org,blake,,159.0,duffy street,hillcrest lodge,bacchus marsh,4510.0,nsw,,9959006.0,rec-28-dup-0,159.0,duffy street,hillcrestlodge,bacchus marsh,4510.0,nsw,,9950906.0,bracci,1970-01-01,brac ci,,,,,,1,1.0,0.9714285714285714,1.0,0.8571428571428572,0.9818181818181818,,,0,0,0,999.0,1,1,1,1.0,0,0.4909090909090909,1.0,1.0
rec-897-org,cameron,,16.0,clift crescent,nurock,northgate,2340.0,qld,,1930833.0,rec-897-dup-0,16.0,cliftcrescent,nurock,northgate,2340.0,qld,,1930383.0,shepherd,1970-01-01,shephrd,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,0.9857142857142858,0,0.49166666666666664,1.0,1.0
rec-3967-org,ash,,45.0,mcmillan crescent,warraview,mount gravatt,4165.0,nsw,,2770136.0,rec-3967-dup-0,54.0,mcmillan crescent,warraview,mount gravatt,4156.0,nsw,,2770136.0,nguyen,1970-01-01,nguhen,,,,,,1,1.0,0.9222222222222223,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,0,1,1,1.0,1,0.48,0.6666666666666666,1.0
rec-3994-org,nathan,,33.0,stobie place,coolamon road,ascot,2218.0,qld,,9963518.0,rec-3994-dup-0,33.0,stobie place,,ascot,2218.0,qdl,,9963518.0,clarke,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.88,,,0,0,0,999.0,1,1,0,1.0,1,0.44,0.6666666666666666,1.0
rec-2135-org,ethan,,1.0,masonic birks place,ridgebrook,aspendale gardens,2069.0,wa,,8666305.0,rec-2135-dup-0,1.0,masonic bi ks place,ridgebdook,aspendale gardens,2069.0,wa,,8666305.0,green,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.888888888888889,,,0,0,0,999.0,1,1,1,0.9678362573099415,1,0.4444444444444445,1.0,1.0
rec-1874-org,connor,,,hargraves crescent,,andergrove,3806.0,wa,,4659489.0,rec-1874-dup-0,,hargraves crescent,,andergrove,3806.0,wa,,4659489.0,webb,1970-01-01,webbn,,,,,,1,1.0,0.96,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,1.0,1,0.4888888888888889,1.0,1.0
rec-2758-org,chloe,,3.0,stantke place,gemma,dianella,4872.0,vic,,8691066.0,rec-2758-dup-0,3.0,stantke place,gemma,dianella,4872.0,vic,,8691066.0,rafanelli,1970-01-01,green,,,,,,1,1.0,0.5333333333333333,1.0,0.11111111111111116,0.8346764346764346,,,0,0,0,999.0,1,1,1,1.0,1,0.4173382173382173,1.0,1.0
rec-451-org,daniel,,31.0,porteous crescent,northaven,ashwood,2152.0,vic,,3631138.0,rec-451-dup-0,31.0,porteous cuescent,northaven,ashwood,2152.0,vic,,3631138.0,chandler,1970-01-01,chandlr,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,0.9764705882352941,1,0.49166666666666664,1.0,1.0
rec-3433-org,charlotte,,59.0,totterdell street,b,plumpton,2905.0,qld,,6004748.0,rec-3433-dup-0,59.0,totterdell street,b,plumpoon,2905.0,qld,,6004748.0,meadows,1970-01-01,meaodws,,,,,,1,1.0,0.9666666666666667,1.0,0.7142857142857143,0.9818181818181818,,,0,0,0,999.0,1,0,1,1.0,1,0.4909090909090909,0.6666666666666666,1.0
rec-1260-org,renee,,10.0,maddock place,,ferndale,7268.0,vic,,4013281.0,rec-1260-dup-0,30.0,maddock place,,ferndale,7268.0,fic,,4013281.0,brock,1970-01-01,brokc,,,,,,1,1.0,0.9533333333333333,1.0,0.6,0.9777777777777777,,,0,0,0,999.0,1,1,0,1.0,1,0.4888888888888889,0.6666666666666666,1.0
rec-4124-org,brianna,,39.0,laughton street,corandirk,stratton,4551.0,sa,,9784905.0,rec-4124-dup-0,39.0,laughtosn street,coranidrk,stratton,4551.0,nsw,,9784905.0,white,1970-01-01,whiet,,,,,,1,1.0,0.9533333333333333,1.0,0.6,0.9777777777777777,,,0,0,0,999.0,1,1,0,0.9741666666666667,1,0.4888888888888889,0.6666666666666666,1.0
rec-700-org,noah,,18.0,bingley crescent,east lynn,abbotsford,870.0,nsw,,1502043.0,rec-700-dup-0,18.0,bingley crescent,east lynn,abbotsford,870.0,nsw,,1502043.0,menzies,1970-01-01,menzhies,,,,,,1,1.0,0.975,1.0,0.875,0.9833333333333333,,,0,0,0,999.0,1,1,1,1.0,1,0.49166666666666664,1.0,1.0
rec-1282-org,,,76.0,kellermann close,bondo,brighton,3030.0,nsw,,5797955.0,rec-1282-dup-0,,kellermann close,b oneo,brighton,3030.0,nsw,,5797955.0,teteris,1970-01-01,teteirs,,,,,,1,1.0,0.9714285714285714,1.0,0.7142857142857143,0.9818181818181818,,,0,0,0,999.0,1,1,1,1.0,1,0.4909090909090909,1.0,1.0
rec-1830-org,caitlin,,298.0,vagabond crescent,francis chambers,thornbury,5072.0,nsw,,7831777.0,rec-1830-dup-0,298.0,,francis chambers,thornbury,5072.0,nsw,,7831777.0,weaver,1970-01-01,hanigan,,,,,,1,1.0,0.4365079365079365,1.0,0.0,0.6515151515151515,,,0,0,0,999.0,1,1,1,0.0,1,0.32575757575757575,1.0,1.0
rec-594-org,,,90.0,plummer street,toowoomba,hoppers crossing,2026.0,sa,,4137992.0,rec-594-dup-0,90.0,plummer street,toow oomba,hoppers crossing,2026.0,sa,,4137992.0,binns,1970-01-01,binnsd,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
rec-188-org,,,3.0,dines place,bayford cottage,blue haven,2526.0,vic,,5073770.0,rec-188-dup-0,3.0,dines place,bayford cottage,blue haven,2526.0,vic,,5073770.0,greenland,1970-01-01,kukla,,,,,,1,1.0,0.5407407407407407,1.0,0.2222222222222222,0.8256410256410257,,,0,0,0,999.0,1,1,1,1.0,1,0.41282051282051285,1.0,1.0
rec-3199-org,madison,,11.0,scrivener street,attadandoo,south maclean,2800.0,vic,,7673675.0,rec-3199-dup-0,11.0,scrivener street,attadandoo,south maclean,2800.0,vic,,7673675.0,maynard,1970-01-01,mayhard,,,,,,1,1.0,0.9333333333333333,1.0,0.8571428571428572,0.9636363636363636,,,0,0,0,999.0,1,1,1,1.0,1,0.4818181818181818,1.0,1.0
rec-3518-org,alexander,,41.0,manu place,,bundeena,4701.0,qld,,9205694.0,rec-3518-dup-0,41.0,manu place,,bundeena,4701.0,qld,,9205694.0,priest,1970-01-01,priedt,,,,,,1,1.0,0.9333333333333333,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,1,1,1,1.0,1,0.48,1.0,1.0
rec-4531-org,alex,,7.0,burnett street,whattleglen,wilmot,4552.0,vic,,5673881.0,rec-4531-dup-0,7.0,burnett ttreet,whattleglen,wilmot,4552.0,vic,,5673881.0,babic,1970-01-01,babocy,,,,,,1,1.0,0.8755555555555556,1.0,0.6666666666666667,0.9377777777777778,,,0,0,0,999.0,1,1,1,0.956043956043956,1,0.4688888888888889,1.0,1.0
rec-4012-org,connor,,10.0,toohey place,manor court,highett,3081.0,nsw,,3130394.0,rec-4012-dup-0,21.0,toohey lace,manor court,highett,3081.0,nsw,,3130394.0,sleath,1970-01-01,sleat,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,1,1,1,0.9833333333333333,1,0.49,1.0,1.0
rec-3165-org,shakira,,89.0,ainslie avenue,wandana,pymble,3631.0,qld,,1774551.0,rec-3165-dup-0,89.0,ainslie avjenue,wanda na,pymble,3631.0,qld,,1774551.0,,1970-01-01,ryan,,,,,,1,1.0,0.0,1.0,0.0,0.9,,,0,0,0,999.0,1,1,1,0.9866666666666667,1,0.45,1.0,1.0
rec-2049-org,emma,,11.0,baracchi crescent,thornbrook,eight mile plains,3016.0,qld,,5201994.0,rec-2049-dup-0,11.0,baracchi crescent,thornbrook,eight mil e plains,3016.0,qld,,5201994.0,webb,1970-01-01,wevb,,,,,,1,1.0,0.8666666666666667,1.0,0.75,0.95,,,0,0,0,999.0,1,0,1,1.0,1,0.475,0.6666666666666666,1.0
rec-1219-org,kayla,,5.0,mollison street,the mall springwood,rossmoyne,6285.0,act,,1782013.0,rec-1219-dup-0,5.0,mollison street,,rossmoyne,6285.0,act,,1782013.0,ottens,1970-01-01,ottend,,,,,,1,1.0,0.9333333333333333,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,1,1,1,1.0,1,0.48,1.0,1.0
rec-3422-org,alyssa,,17.0,woodgrove close,b,keiraville,4122.0,vic,,4937438.0,rec-3422-dup-0,17.0,woodgrovw close,b,keiraville,4125.0,vic,,4937438.0,kluske,1970-01-01,klusk,,,,,,1,1.0,0.9666666666666667,1.0,0.8333333333333334,0.98,,,0,0,0,999.0,0,1,1,0.9304761904761905,1,0.49,0.6666666666666666,1.0
rec-3657-org,rachael,,19.0,gurrang avenue,clanville,sale,2176.0,qld,,6879955.0,rec-3657-dup-0,19.0,gurrang avenue,clanville,sale,2176.0,qld,,6879955.0,widdup,1970-01-01,widdip,,,,,,1,1.0,0.9333333333333333,1.0,0.8333333333333334,0.96,,,0,0,0,999.0,1,1,1,1.0,1,0.48,1.0,1.0
rec-316-org,jordan,,8.0,,,ryde,2148.0,vic,,6617539.0,rec-316-dup-0,8.0,,,ryde,2148.0,vic,,6617539.0,white,1970-01-01,whie,,,,,,1,1.0,0.9533333333333333,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,0.0,1,0.4888888888888889,1.0,1.0
rec-3705-org,grace,,201.0,karrugang circuit,milbrodale,eldorado,2835.0,nsw,,8575092.0,rec-3705-dup-0,201.0,karrugangc ircuit,milbrodale,eldorado,2835.0,nsw,,8575092.0,bastiaans,1970-01-01,gully,,,,,,1,1.0,0.0,1.0,0.0,0.584045584045584,,,0,0,0,999.0,1,1,1,0.9882352941176471,1,0.292022792022792,1.0,1.0
rec-2048-org,georgia,,18.0,leahy close,rocor,maribyrnong,3124.0,nsw,,2725753.0,rec-2048-dup-0,18.0,rocor,leahy coose,maribyrnong,3124.0,nsw,,2725753.0,vaccaro,1970-01-01,vaccrao,,,,,,1,1.0,0.9714285714285714,1.0,0.7142857142857143,0.9818181818181818,,,0,0,0,999.0,1,1,1,0.43030303030303035,1,0.4909090909090909,1.0,1.0
rec-3607-org,zali,,1.0,yass road,rowethorpe,cronulla,3911.0,vic,,7247098.0,rec-3607-dup-0,1.0,yassr oad,rowethorpe,cronulla,3911.0,vic,,7247098.0,shadbolt,1970-01-01,shadnolt,,,,,,1,1.0,0.95,1.0,0.875,0.9666666666666666,,,0,0,0,999.0,1,1,1,0.9777777777777777,1,0.4833333333333333,1.0,1.0
rec-208-org,harriet,,43.0,,sheep station,bridgeman downs,6053.0,nsw,,9418691.0,rec-208-dup-0,43.0,,sheep station,bridgeman downs,6053.0,nsw,,9418691.0,molland,1970-01-01,moldand,,,,,,1,1.0,0.9333333333333333,1.0,0.8571428571428572,0.9436363636363637,,,0,0,0,999.0,1,1,1,0.0,1,0.47181818181818186,1.0,1.0
rec-3244-org,alexander,,11.0,eaglemont retreat,tarqua,dapto,3087.0,vic,,7688076.0,rec-3244-dup-0,11.0,eaglemont retreat,tarqua,dapta,3087.0,vic,,7688076.0,george,1970-01-01,,,,,,,1,1.0,0.0,1.0,0.0,0.88,,,0,0,0,999.0,1,0,1,1.0,1,0.44,0.6666666666666666,1.0
rec-3271-org,daniel,,1498.0,galloway street,villa 2,yarrawonga,2194.0,vic,,5572094.0,rec-3271-dup-0,1498.0,gallow ay street,villa 2,yarrawonga,2191.0,vic,,5572094.0,denning,1970-01-01,dening,,,,,,1,1.0,0.9277777777777778,1.0,0.8571428571428572,0.9618181818181818,,,0,0,0,999.0,0,1,1,0.9741666666666667,1,0.4809090909090909,0.6666666666666666,1.0
rec-721-org,jack,,12.0,angophora street,rowethorpe,ascot,2390.0,vic,,9895808.0,rec-721-dup-0,12.0,angophora street,rowethorpe,ascot,2390.0,vic,,9895808.0,blake,1970-01-01,blae,,,,,,1,1.0,0.9533333333333333,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,1.0,1,0.4888888888888889,1.0,1.0
rec-2180-org,max,,220.0,braund place,aprt 59,ferndale,3337.0,qld,,5718630.0,rec-2180-dup-0,220.0,braund place,aprth 5e9,ferndale,3337.0,qld,,5718630.0,white,1970-01-01,whte,,,,,,1,1.0,0.9466666666666665,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,1,1,1,1.0,1,0.4888888888888889,1.0,1.0
rec-2642-org,mitchell,,47.0,edkins street,lochadair,north ryde,3355.0,nsw,,8859999.0,rec-2642-dup-0,47.0,edkins street,lochaoair,north ryde,3355.0,nsw,,8859999.0,mason,1970-01-01,maxon,,,,,,1,1.0,0.8933333333333333,1.0,0.8,0.9555555555555556,,,0,0,0,999.0,1,1,1,1.0,1,0.4777777777777778,1.0,1.0
rec-1765-org,,,,mclachlan street,anukana,eastwood,2112.0,vic,,8331654.0,rec-1765-dup-0,3.0,anukana,mclachla nstreet,eastwood,2121.0,vic,,8331654.0,webb,1970-01-01,webxb,,,,,,1,1.0,0.9533333333333333,1.0,0.8,0.9777777777777777,,,0,0,0,999.0,0,1,1,0.4275793650793651,1,0.4888888888888889,0.6666666666666666,1.0
rec-3001-org,joel,,75.0,blamey crescent,brookfields,broadford,4807.0,qld,,2164581.0,rec-3001-dup-0,47.0,blamey crescent,brookfields,broadford,4807.0,qld,,2164581.0,badger,1970-01-01,badegr,,,,,,1,1.0,0.9611111111111111,1.0,0.6666666666666667,0.98,,,0,0,0,999.0,1,1,1,1.0,1,0.49,1.0,1.0
